date,ad_id,ad_name,platform,cohort,spend_cents,impressions,clicks,conversions,attributed_revenue_cents,observed_roas,baseline_forecast_roas,model_forecast_roas
2026-02-04,SYN-GOOG-01,Generated search group A,Google Ads,development,48808,48273,531,7,51937,1.064108,,
2026-02-05,SYN-GOOG-01,Generated search group A,Google Ads,development,46442,45909,505,6,49993,1.076461,,
2026-02-06,SYN-GOOG-01,Generated search group A,Google Ads,development,51559,50909,560,6,50486,0.979189,,
2026-02-07,SYN-GOOG-01,Generated search group A,Google Ads,development,52665,52000,572,7,57398,1.08987,,
2026-02-08,SYN-GOOG-01,Generated search group A,Google Ads,development,60545,59818,658,8,64572,1.066513,,
2026-02-09,SYN-GOOG-01,Generated search group A,Google Ads,development,57764,57091,628,8,65178,1.12835,,
2026-02-10,SYN-GOOG-01,Generated search group A,Google Ads,development,45554,45000,495,6,50267,1.10346,,
2026-02-11,SYN-GOOG-01,Generated search group A,Google Ads,development,43265,42727,470,6,46008,1.0634,,
2026-02-12,SYN-GOOG-01,Generated search group A,Google Ads,development,45786,45273,498,5,40170,0.877342,,
2026-02-13,SYN-GOOG-01,Generated search group A,Google Ads,development,44758,44182,486,6,45773,1.022678,,
2026-02-14,SYN-GOOG-01,Generated search group A,Google Ads,development,44535,44000,484,6,46727,1.04922,,
2026-02-15,SYN-GOOG-01,Generated search group A,Google Ads,development,60570,59818,658,8,65629,1.083523,,
2026-02-16,SYN-GOOG-01,Generated search group A,Google Ads,development,56570,55909,615,8,58922,1.041577,,
2026-02-17,SYN-GOOG-01,Generated search group A,Google Ads,development,47129,46545,512,7,51572,1.094273,,
2026-02-18,SYN-GOOG-01,Generated search group A,Google Ads,development,39535,39091,430,5,37446,0.947161,,
2026-02-19,SYN-GOOG-01,Generated search group A,Google Ads,development,44530,44000,484,5,42929,0.964047,,
2026-02-20,SYN-GOOG-01,Generated search group A,Google Ads,development,48209,47636,524,7,52413,1.087204,,
2026-02-21,SYN-GOOG-01,Generated search group A,Google Ads,development,54895,54273,597,8,62723,1.1426,,
2026-02-22,SYN-GOOG-01,Generated search group A,Google Ads,development,59476,58727,646,9,69852,1.174457,,
2026-02-23,SYN-GOOG-01,Generated search group A,Google Ads,development,62810,62091,683,9,71448,1.137526,,
2026-02-24,SYN-GOOG-01,Generated search group A,Google Ads,development,52903,52273,575,7,55724,1.053324,,
2026-02-25,SYN-GOOG-01,Generated search group A,Google Ads,development,46536,46000,506,6,48383,1.03969,,
2026-02-26,SYN-GOOG-01,Generated search group A,Google Ads,development,42159,41636,458,6,47175,1.118978,,
2026-02-27,SYN-GOOG-01,Generated search group A,Google Ads,development,46608,46091,507,6,47141,1.011436,,
2026-02-28,SYN-GOOG-01,Generated search group A,Google Ads,development,58678,58000,638,8,65329,1.113347,,
2026-03-01,SYN-GOOG-01,Generated search group A,Google Ads,development,61711,61000,671,9,70487,1.142211,,
2026-03-02,SYN-GOOG-01,Generated search group A,Google Ads,development,65034,64273,707,9,72483,1.11454,,
2026-03-03,SYN-GOOG-01,Generated search group A,Google Ads,development,57307,56636,623,8,66016,1.151971,,
2026-03-04,SYN-GOOG-01,Generated search group A,Google Ads,development,46698,46182,508,6,50672,1.0851,,
2026-03-05,SYN-GOOG-01,Generated search group A,Google Ads,development,48496,47909,527,7,52502,1.082605,,
2026-03-06,SYN-GOOG-01,Generated search group A,Google Ads,development,48132,47545,523,6,49984,1.038478,,
2026-03-07,SYN-GOOG-01,Generated search group A,Google Ads,development,56617,55909,615,8,64888,1.146087,,
2026-03-08,SYN-GOOG-01,Generated search group A,Google Ads,development,62423,61727,679,9,72218,1.156913,,
2026-03-09,SYN-GOOG-01,Generated search group A,Google Ads,development,56474,55818,614,9,68352,1.210327,,
2026-03-10,SYN-GOOG-01,Generated search group A,Google Ads,development,48679,48091,529,7,54477,1.119107,,
2026-03-11,SYN-GOOG-01,Generated search group A,Google Ads,development,41318,40818,449,5,40808,0.987657,,
2026-03-12,SYN-GOOG-01,Generated search group A,Google Ads,development,43264,42727,470,5,41903,0.968542,,
2026-03-13,SYN-GOOG-01,Generated search group A,Google Ads,development,44413,43909,483,6,44470,1.001283,,
2026-03-14,SYN-GOOG-01,Generated search group A,Google Ads,development,50432,49818,548,6,50777,1.006841,,
2026-03-15,SYN-GOOG-01,Generated search group A,Google Ads,development,55564,54909,604,8,61261,1.10253,,
2026-03-16,SYN-GOOG-01,Generated search group A,Google Ads,development,54851,54182,596,8,61836,1.127345,,
2026-03-17,SYN-GOOG-01,Generated search group A,Google Ads,development,48620,48000,528,7,54858,1.128301,,
2026-03-18,SYN-GOOG-01,Generated search group A,Google Ads,development,44824,44273,487,6,46657,1.040893,,
2026-03-19,SYN-GOOG-01,Generated search group A,Google Ads,development,42418,41909,461,5,42615,1.004644,,
2026-03-20,SYN-GOOG-01,Generated search group A,Google Ads,development,46569,46000,506,6,45918,0.986021,,
2026-03-21,SYN-GOOG-01,Generated search group A,Google Ads,development,52815,52182,574,7,57466,1.088062,,
2026-03-22,SYN-GOOG-01,Generated search group A,Google Ads,development,52986,52364,576,7,57907,1.092874,,
2026-03-23,SYN-GOOG-01,Generated search group A,Google Ads,development,55971,55273,608,8,63622,1.136696,,
2026-03-24,SYN-GOOG-01,Generated search group A,Google Ads,development,51330,50727,558,7,57194,1.114241,,
2026-03-25,SYN-GOOG-01,Generated search group A,Google Ads,development,50326,49727,547,6,50460,1.002663,,
2026-03-26,SYN-GOOG-01,Generated search group A,Google Ads,development,48820,48273,531,6,48421,0.991827,,
2026-03-27,SYN-GOOG-01,Generated search group A,Google Ads,development,52050,51455,566,7,56278,1.08123,,
2026-03-28,SYN-GOOG-01,Generated search group A,Google Ads,development,57477,56818,625,9,68208,1.186701,,
2026-03-29,SYN-GOOG-01,Generated search group A,Google Ads,development,66994,66182,728,10,75627,1.128862,,
2026-03-30,SYN-GOOG-01,Generated search group A,Google Ads,development,62031,61273,674,9,67110,1.081878,,
2026-03-31,SYN-GOOG-01,Generated search group A,Google Ads,development,58892,58182,640,9,68891,1.169785,,
2026-04-01,SYN-GOOG-01,Generated search group A,Google Ads,development,50947,50364,554,7,57393,1.126524,,
2026-04-02,SYN-GOOG-01,Generated search group A,Google Ads,development,48584,48000,528,7,52368,1.077886,,
2026-04-03,SYN-GOOG-01,Generated search group A,Google Ads,development,49267,48727,536,6,50857,1.032273,,
2026-04-04,SYN-GOOG-01,Generated search group A,Google Ads,development,56330,55636,612,8,61819,1.097444,,
2026-04-05,SYN-GOOG-01,Generated search group A,Google Ads,development,59058,58364,642,9,67828,1.148498,,
2026-04-06,SYN-GOOG-01,Generated search group A,Google Ads,development,61069,60364,664,9,71372,1.168711,,
2026-04-07,SYN-GOOG-01,Generated search group A,Google Ads,development,50816,50182,552,7,57566,1.132832,,
2026-04-08,SYN-GOOG-01,Generated search group A,Google Ads,development,44701,44182,486,6,44233,0.98953,,
2026-04-09,SYN-GOOG-01,Generated search group A,Google Ads,development,46274,45727,503,6,45897,0.991853,,
2026-04-10,SYN-GOOG-01,Generated search group A,Google Ads,development,46536,46000,506,5,42163,0.90603,,
2026-04-11,SYN-GOOG-01,Generated search group A,Google Ads,development,51108,50545,556,7,55642,1.088714,,
2026-04-12,SYN-GOOG-01,Generated search group A,Google Ads,development,58860,58182,640,9,70762,1.202209,,
2026-04-13,SYN-GOOG-01,Generated search group A,Google Ads,development,49628,49000,539,7,52650,1.060893,,
2026-04-14,SYN-GOOG-01,Generated search group A,Google Ads,development,47309,46727,514,6,49454,1.04534,,
2026-04-15,SYN-GOOG-01,Generated search group A,Google Ads,development,41599,41091,452,5,39182,0.941898,,
2026-04-16,SYN-GOOG-01,Generated search group A,Google Ads,development,42189,41727,459,5,39782,0.942947,,
2026-04-17,SYN-GOOG-01,Generated search group A,Google Ads,development,45234,44727,492,6,47559,1.051399,,
2026-04-18,SYN-GOOG-01,Generated search group A,Google Ads,development,51152,50545,556,7,56093,1.096594,,
2026-04-19,SYN-GOOG-01,Generated search group A,Google Ads,development,59196,58455,643,8,62471,1.055325,,
2026-04-20,SYN-GOOG-01,Generated search group A,Google Ads,development,54681,54000,594,8,60217,1.101242,,
2026-04-21,SYN-GOOG-01,Generated search group A,Google Ads,development,48800,48182,530,7,55526,1.137828,,
2026-04-22,SYN-GOOG-01,Generated search group A,Google Ads,development,44939,44364,488,6,47318,1.052938,,
2026-04-23,SYN-GOOG-01,Generated search group A,Google Ads,development,44501,44000,484,6,43232,0.971484,,
2026-04-24,SYN-GOOG-01,Generated search group A,Google Ads,development,48233,47636,524,7,53209,1.103166,,
2026-04-25,SYN-GOOG-01,Generated search group A,Google Ads,development,57762,57091,628,8,65346,1.131297,,
2026-04-26,SYN-GOOG-01,Generated search group A,Google Ads,development,57214,56545,622,9,66925,1.169731,,
2026-04-27,SYN-GOOG-01,Generated search group A,Google Ads,development,61219,60455,665,9,71360,1.165651,,
2026-04-28,SYN-GOOG-01,Generated search group A,Google Ads,development,58234,57545,633,8,65578,1.126112,,
2026-04-29,SYN-GOOG-01,Generated search group A,Google Ads,development,52301,51636,568,7,57200,1.093669,,
2026-04-30,SYN-GOOG-01,Generated search group A,Google Ads,development,51951,51364,565,7,53184,1.023734,,
2026-05-01,SYN-GOOG-01,Generated search group A,Google Ads,development,53723,53091,584,7,55106,1.025743,,
2026-05-02,SYN-GOOG-01,Generated search group A,Google Ads,development,59518,58818,647,8,66522,1.117679,,
2026-05-03,SYN-GOOG-01,Generated search group A,Google Ads,development,62166,61455,676,9,69735,1.121755,,
2026-05-04,SYN-GOOG-01,Generated search group A,Google Ads,development,59870,59182,651,9,69968,1.168665,,
2026-05-05,SYN-GOOG-01,Generated search group A,Google Ads,development,54510,53818,592,7,58851,1.079637,,
2026-05-06,SYN-GOOG-01,Generated search group A,Google Ads,development,52513,51909,571,7,54790,1.043361,,
2026-05-07,SYN-GOOG-01,Generated search group A,Google Ads,development,49881,49273,542,7,51221,1.026864,,
2026-05-08,SYN-GOOG-01,Generated search group A,Google Ads,development,51472,50818,559,7,52575,1.021429,,
2026-05-09,SYN-GOOG-01,Generated search group A,Google Ads,development,49005,48455,533,7,54910,1.120498,,
2026-05-10,SYN-GOOG-01,Generated search group A,Google Ads,development,55900,55273,608,8,63448,1.135027,,
2026-05-11,SYN-GOOG-01,Generated search group A,Google Ads,development,53368,52727,580,8,59417,1.113345,,
2026-05-12,SYN-GOOG-01,Generated search group A,Google Ads,development,48022,47455,522,7,51936,1.081504,,
2026-05-13,SYN-GOOG-01,Generated search group A,Google Ads,development,40362,39909,439,5,41573,1.030003,,
2026-05-14,SYN-GOOG-01,Generated search group A,Google Ads,development,42565,42091,463,5,39499,0.927969,,
2026-05-15,SYN-GOOG-01,Generated search group A,Google Ads,development,45790,45273,498,6,43557,0.951234,,
2026-05-16,SYN-GOOG-01,Generated search group A,Google Ads,development,50872,50273,553,7,52598,1.033928,,
2026-05-17,SYN-GOOG-01,Generated search group A,Google Ads,development,55521,54818,603,8,62713,1.129537,,
2026-05-18,SYN-GOOG-01,Generated search group A,Google Ads,development,54745,54091,595,8,58922,1.076299,,
2026-05-19,SYN-GOOG-01,Generated search group A,Google Ads,development,50656,50091,551,7,54174,1.069449,,
2026-05-20,SYN-GOOG-01,Generated search group A,Google Ads,development,47706,47182,519,6,48234,1.011068,,
2026-05-21,SYN-GOOG-01,Generated search group A,Google Ads,development,44121,43636,480,5,41049,0.930373,,
2026-05-22,SYN-GOOG-01,Generated search group A,Google Ads,development,47566,47000,517,6,49408,1.038725,,
2026-05-23,SYN-GOOG-01,Generated search group A,Google Ads,development,59121,58455,643,8,62079,1.050033,,
2026-05-24,SYN-GOOG-01,Generated search group A,Google Ads,development,60448,59727,657,8,65748,1.087679,,
2026-05-25,SYN-GOOG-01,Generated search group A,Google Ads,development,61452,60727,668,9,70159,1.141688,,
2026-05-26,SYN-GOOG-01,Generated search group A,Google Ads,development,56084,55455,610,7,57561,1.026335,,
2026-05-27,SYN-GOOG-01,Generated search group A,Google Ads,development,53461,52818,581,7,56347,1.053983,,
2026-05-28,SYN-GOOG-01,Generated search group A,Google Ads,development,45123,44545,490,6,45363,1.005319,,
2026-05-29,SYN-GOOG-01,Generated search group A,Google Ads,development,50570,50000,550,6,49291,0.974708,,
2026-05-30,SYN-GOOG-01,Generated search group A,Google Ads,development,56014,55364,609,9,68462,1.22223,,
2026-05-31,SYN-GOOG-01,Generated search group A,Google Ads,development,60487,59727,657,9,70134,1.159489,,
2026-06-01,SYN-GOOG-01,Generated search group A,Google Ads,development,65536,64727,712,10,75142,1.146576,,
2026-06-02,SYN-GOOG-01,Generated search group A,Google Ads,development,58264,57545,633,8,65353,1.12167,,
2026-06-03,SYN-GOOG-01,Generated search group A,Google Ads,development,52175,51545,567,7,55801,1.069497,,
2026-06-04,SYN-GOOG-01,Generated search group A,Google Ads,development,45786,45273,498,7,52175,1.13954,,
2026-06-05,SYN-GOOG-01,Generated search group A,Google Ads,development,50574,50000,550,7,54813,1.083818,,
2026-06-06,SYN-GOOG-01,Generated search group A,Google Ads,development,55273,54636,601,8,66174,1.197221,,
2026-06-07,SYN-GOOG-01,Generated search group A,Google Ads,development,56942,56273,619,8,66520,1.168206,,
2026-06-08,SYN-GOOG-01,Generated search group A,Google Ads,development,61536,60818,669,9,73192,1.189418,,
2026-06-09,SYN-GOOG-01,Generated search group A,Google Ads,development,51843,51273,564,6,51019,0.984106,,
2026-06-10,SYN-GOOG-01,Generated search group A,Google Ads,development,45075,44545,490,6,43197,0.958336,,
2026-06-11,SYN-GOOG-01,Generated search group A,Google Ads,development,40101,39636,436,5,40895,1.0198,,
2026-06-12,SYN-GOOG-01,Generated search group A,Google Ads,development,40332,39818,438,5,39776,0.986214,,
2026-06-13,SYN-GOOG-01,Generated search group A,Google Ads,development,50184,49545,545,6,50711,1.010501,,
2026-06-14,SYN-GOOG-01,Generated search group A,Google Ads,development,55464,54818,603,7,58527,1.055225,,
2026-06-15,SYN-GOOG-01,Generated search group A,Google Ads,development,55740,55091,606,8,60899,1.092555,,
2026-06-16,SYN-GOOG-01,Generated search group A,Google Ads,development,50248,49636,546,7,54124,1.077137,,
2026-06-17,SYN-GOOG-01,Generated search group A,Google Ads,development,43722,43182,475,6,45838,1.048397,,
2026-06-18,SYN-GOOG-01,Generated search group A,Google Ads,development,38799,38364,422,5,37084,0.955798,,
2026-06-19,SYN-GOOG-01,Generated search group A,Google Ads,development,43614,43091,474,5,43114,0.988536,,
2026-06-20,SYN-GOOG-01,Generated search group A,Google Ads,development,53780,53182,585,7,54711,1.017311,,
2026-06-21,SYN-GOOG-01,Generated search group A,Google Ads,development,54494,53818,592,8,62440,1.145814,,
2026-06-22,SYN-GOOG-01,Generated search group A,Google Ads,development,51912,51273,564,7,57002,1.098051,,
2026-06-23,SYN-GOOG-01,Generated search group A,Google Ads,development,54929,54273,597,7,51764,0.94238,,
2026-06-24,SYN-GOOG-01,Generated search group A,Google Ads,development,47885,47273,520,6,48384,1.010421,,
2026-06-25,SYN-GOOG-01,Generated search group A,Google Ads,development,50236,49636,546,6,48396,0.963373,,
2026-06-26,SYN-GOOG-01,Generated search group A,Google Ads,development,51422,50818,559,6,49991,0.972171,,
2026-06-27,SYN-GOOG-01,Generated search group A,Google Ads,development,59057,58364,642,9,71337,1.207935,,
2026-06-28,SYN-GOOG-01,Generated search group A,Google Ads,development,66382,65636,722,10,79523,1.19796,,
2026-06-29,SYN-GOOG-01,Generated search group A,Google Ads,development,60302,59545,655,9,69638,1.154821,,
2026-06-30,SYN-GOOG-01,Generated search group A,Google Ads,development,57119,56455,621,8,62756,1.098689,,
2026-07-01,SYN-GOOG-01,Generated search group A,Google Ads,development,49597,49000,539,7,51369,1.035728,,
2026-07-02,SYN-GOOG-01,Generated search group A,Google Ads,development,47091,46545,512,7,52003,1.104309,,
2026-07-03,SYN-GOOG-01,Generated search group A,Google Ads,development,52659,52000,572,7,56100,1.065345,,
2026-07-04,SYN-GOOG-01,Generated search group A,Google Ads,development,60454,59727,657,9,67700,1.11986,,
2026-07-05,SYN-GOOG-01,Generated search group A,Google Ads,development,64874,64091,705,9,70042,1.079662,,
2026-07-06,SYN-GOOG-01,Generated search group A,Google Ads,development,57928,57273,630,8,65335,1.127866,,
2026-07-07,SYN-GOOG-01,Generated search group A,Google Ads,development,51314,50727,558,7,55301,1.077698,,
2026-07-08,SYN-GOOG-01,Generated search group A,Google Ads,development,45310,44727,492,6,45697,1.008541,,
2026-07-09,SYN-GOOG-01,Generated search group A,Google Ads,development,43892,43364,477,5,41738,0.950925,,
2026-07-10,SYN-GOOG-01,Generated search group A,Google Ads,development,49561,49000,539,6,46244,0.933072,,
2026-07-11,SYN-GOOG-01,Generated search group A,Google Ads,development,51467,50818,559,7,55985,1.087784,,
2026-07-12,SYN-GOOG-01,Generated search group A,Google Ads,development,53835,53182,585,8,59926,1.113142,,
2026-07-13,SYN-GOOG-01,Generated search group A,Google Ads,development,58994,58273,641,9,67005,1.135793,,
2026-07-14,SYN-GOOG-01,Generated search group A,Google Ads,development,52675,52091,573,7,52988,1.005942,,
2026-07-15,SYN-GOOG-01,Generated search group A,Google Ads,development,44677,44182,486,6,43298,0.969134,,
2026-07-16,SYN-GOOG-01,Generated search group A,Google Ads,development,37054,36636,403,5,36140,0.975333,,
2026-07-17,SYN-GOOG-01,Generated search group A,Google Ads,development,43453,42909,472,5,42939,0.988171,,
