account_id,cohort,tenure_months,usage_change_90d,communication_gap_days,billing_change,delivered_performance_index,support_contacts_90d,monthly_revenue,churned_120d,lead_time_days,model_probability
SYN-01420,development,72,-0.271,1,0,0.8183,0,1617.49,0,0,0.090562
SYN-01421,development,74,0.2721,42,0,0.7038,0,1563.1,0,0,0.083113
SYN-01422,development,35,-0.0955,45,0,0.7323,1,3179.82,0,0,0.164763
SYN-01423,development,18,0.4534,35,0,0.7479,3,597.11,0,0,0.090209
SYN-01424,development,84,0.3929,61,1,0.528,5,469.34,0,0,0.259956
SYN-01425,development,16,-0.0856,6,0,0.8095,1,3209.29,0,0,0.100764
SYN-01426,development,18,-0.0046,22,0,0.8706,0,672.51,0,0,0.101151
SYN-01427,development,58,0.3202,44,0,0.6334,0,1883.47,0,0,0.090739
SYN-01428,development,73,-0.207,23,0,1.112,0,4852.06,1,90,0.08129
SYN-01429,development,20,-0.0812,8,0,1.1017,1,383.44,0,0,0.080844
SYN-01430,development,44,-0.174,41,0,0.8731,0,1256.85,0,0,0.142542
SYN-01431,development,20,-0.0896,1,1,0.6181,0,7237.88,0,0,0.184054
SYN-01432,development,4,0.2039,1,0,0.8611,0,6050.84,0,0,0.057573
SYN-01433,development,31,-0.3772,9,0,0.9034,0,1071.85,1,57,0.126986
SYN-01434,development,35,0.3717,55,0,0.9048,3,180.0,0,0,0.106169
SYN-01435,development,14,0.1671,41,0,0.866,0,872.4,1,112,0.105193
SYN-01436,development,62,0.1357,4,0,1.0684,0,6518.5,0,0,0.042001
SYN-01437,development,81,0.1445,41,0,0.5372,0,2990.79,0,0,0.107307
SYN-01438,development,30,0.0509,36,0,1.0115,0,2903.17,0,0,0.091976
SYN-01439,development,38,0.1144,33,0,0.9421,4,1514.25,0,0,0.112354
SYN-01440,development,47,-0.123,19,0,0.6826,1,1075.41,0,0,0.126601
SYN-01441,development,39,0.4108,23,1,0.7435,0,763.93,0,0,0.117802
SYN-01442,development,83,-0.1009,1,1,1.0532,0,2618.04,0,0,0.107279
SYN-01443,development,23,-0.2843,1,1,0.5282,1,3170.13,1,126,0.269853
SYN-01444,development,84,0.675,16,0,0.8616,10,1216.24,0,0,0.057795
SYN-01445,development,42,-0.1469,18,0,1.051,3,1442.67,0,0,0.108682
SYN-01446,development,64,-0.1763,18,0,0.9077,0,1384.99,0,0,0.095505
SYN-01447,development,72,-0.1372,9,1,0.9216,0,864.63,0,0,0.148563
SYN-01448,development,30,0.1901,17,0,1.037,9,2505.87,0,0,0.109391
SYN-01449,development,20,-0.0398,65,0,0.7862,0,642.83,0,0,0.191438
SYN-01450,development,65,-0.0401,39,1,0.9515,0,919.5,0,0,0.189403
SYN-01451,development,23,0.0058,3,0,1.0312,0,3911.01,0,0,0.062886
SYN-01452,development,39,-0.4594,3,0,0.9719,2,1280.88,0,0,0.135997
SYN-01453,development,51,-0.6233,44,1,0.8517,1,3885.03,1,29,0.415531
SYN-01454,development,5,-0.0852,50,0,0.7565,0,1272.31,0,0,0.182042
SYN-01455,development,14,0.0951,1,1,1.0395,1,1781.79,0,0,0.120399
SYN-01456,development,20,-0.4315,1,0,0.7534,3,2379.88,1,10,0.174149
SYN-01457,development,59,0.1132,37,0,1.0344,2,648.35,0,0,0.088357
SYN-01458,development,39,-0.229,1,0,0.864,3,393.7,0,0,0.117511
SYN-01459,development,58,0.2962,1,0,0.9462,0,333.38,0,0,0.040168
SYN-01460,development,49,-0.3042,35,0,1.0308,0,3751.63,0,0,0.129384
SYN-01461,development,50,0.0108,46,0,0.8219,0,786.56,0,0,0.123429
SYN-01462,development,62,-0.0168,32,0,0.8625,3,541.55,0,0,0.120974
SYN-01463,development,25,-0.3918,27,0,1.1167,0,929.86,1,53,0.138381
SYN-01464,development,80,-0.0357,48,0,0.7372,0,3784.87,0,0,0.123402
SYN-01465,development,72,-0.2636,26,0,1.0903,1,1107.13,0,0,0.105056
SYN-01466,development,36,0.4817,9,0,1.0208,0,5140.84,0,0,0.033169
SYN-01467,development,80,0.0454,17,0,1.2262,0,1929.4,0,0,0.048394
SYN-01468,development,31,0.22,20,0,0.6403,0,980.9,0,0,0.085053
SYN-01469,development,69,0.1704,8,0,0.8844,5,601.99,0,0,0.07576
SYN-01470,development,46,-0.1223,58,0,0.5869,0,2678.9,0,0,0.202162
SYN-01471,development,19,0.0934,38,0,0.9323,0,1647.11,0,0,0.101888
SYN-01472,development,34,0.0009,1,0,0.6826,5,2199.34,0,0,0.116877
SYN-01473,development,21,-0.2802,34,0,0.8302,4,1171.91,0,0,0.216256
SYN-01474,development,4,-0.0118,21,0,0.7445,1,886.03,0,0,0.127015
SYN-01475,development,55,-0.5335,26,0,0.9064,1,2270.99,0,0,0.181021
SYN-01476,development,36,-0.0808,2,0,0.9085,0,1709.56,1,103,0.076165
SYN-01477,development,83,-0.2621,45,0,0.7655,3,1854.69,0,0,0.188592
SYN-01478,development,19,-0.0807,60,0,1.1711,5,2446.18,0,0,0.186545
SYN-01479,development,78,0.0624,29,0,0.8728,0,3443.8,0,0,0.076154
SYN-01480,development,47,0.2074,19,0,0.745,1,2963.68,0,0,0.075846
SYN-01481,development,46,-0.257,6,0,0.678,1,494.33,0,0,0.129399
SYN-01482,development,38,0.2613,20,0,0.8205,2,1012.47,0,0,0.076378
SYN-01483,development,36,-0.1548,36,0,1.0764,0,951.96,0,0,0.113668
SYN-01484,development,29,-0.2976,52,0,0.8595,0,7484.67,0,0,0.18737
SYN-01485,development,29,0.4021,41,1,0.8831,2,2207.1,0,0,0.154115
SYN-01486,development,19,-0.2817,58,0,1.0319,0,1100.15,0,0,0.192386
SYN-01487,development,75,-0.6348,20,0,0.8533,1,1472.12,1,40,0.186144
SYN-01488,development,18,-0.3166,39,0,1.0256,1,560.97,0,0,0.173349
SYN-01489,development,6,0.1477,24,0,0.7957,1,180.0,1,106,0.102934
SYN-01490,development,58,-0.1738,6,0,0.7214,1,491.04,1,130,0.106777
SYN-01491,development,71,-0.2346,29,1,0.8831,2,2093.56,0,0,0.242361
SYN-01492,development,77,-0.5683,20,0,0.8457,6,1733.54,0,0,0.232324
SYN-01493,development,12,0.2647,3,0,0.8825,3,614.38,0,0,0.068939
SYN-01494,development,69,-0.2234,22,0,0.9784,0,689.64,0,0,0.099344
SYN-01495,development,11,0.2592,29,1,0.9616,3,4367.83,0,0,0.165321
SYN-01496,development,33,0.1253,37,0,0.9132,3,1969.84,0,0,0.11332
SYN-01497,development,74,-0.1296,20,0,0.5984,1,958.51,0,0,0.125099
SYN-01498,development,7,0.423,27,0,1.0429,2,2285.66,0,0,0.061558
SYN-01499,development,84,0.2256,19,0,0.6555,1,3165.47,0,0,0.068572
SYN-01500,development,9,0.1767,6,0,1.0686,1,537.01,0,0,0.059874
SYN-01501,development,66,0.2933,16,0,0.8913,1,725.45,0,0,0.053897
SYN-01502,development,27,0.558,37,0,0.9964,7,1929.87,0,0,0.080621
SYN-01503,development,29,-0.1928,15,0,0.9375,1,2329.59,0,0,0.111472
SYN-01504,development,8,0.2801,30,0,0.8492,3,465.75,0,0,0.101182
SYN-01505,development,70,0.4668,1,0,0.9968,8,2211.27,0,0,0.050111
SYN-01506,development,83,0.2423,7,0,1.0836,0,2152.96,0,0,0.036103
SYN-01507,development,29,-0.226,12,0,0.71,2,562.0,1,125,0.148781
SYN-01508,development,75,-0.0112,1,0,0.9734,0,589.39,0,0,0.055462
SYN-01509,development,20,-0.1857,16,0,1.0825,2,2109.12,0,0,0.109645
SYN-01510,development,36,-0.0139,46,0,1.025,2,433.12,0,0,0.129734
SYN-01511,development,58,0.1538,39,0,0.9846,3,607.78,0,0,0.096794
SYN-01512,development,47,0.3718,57,0,0.9097,0,861.74,1,126,0.083152
SYN-01513,development,57,-0.3202,1,0,0.818,0,963.84,0,0,0.103623
SYN-01514,development,34,-0.1894,50,0,0.8372,3,525.18,0,0,0.21048
SYN-01515,development,35,-0.2698,29,0,0.9759,4,3006.32,0,0,0.166771
SYN-01516,development,46,-0.2981,5,0,0.8733,2,1214.84,0,0,0.120502
SYN-01517,development,9,-0.297,37,1,0.974,0,4258.55,1,49,0.283393
SYN-01518,development,7,0.1707,41,0,1.0053,0,542.57,0,0,0.095621
SYN-01519,development,42,0.0615,6,0,0.9861,0,4123.24,0,0,0.058205
SYN-01520,development,70,0.1414,12,0,0.9148,7,4682.01,0,0,0.087575
SYN-01521,development,58,-0.0373,23,0,0.7776,6,2629.01,0,0,0.143965
SYN-01522,development,51,-0.1101,45,0,0.7715,2,459.38,0,0,0.168462
SYN-01523,development,60,0.1533,28,1,0.6331,1,890.3,0,0,0.185506
SYN-01524,development,81,-0.3893,22,0,0.6762,0,902.56,0,0,0.15145
SYN-01525,development,48,0.0082,57,0,0.9548,1,1801.12,0,0,0.134823
SYN-01526,development,68,0.1516,32,0,0.8109,5,1469.47,0,0,0.112566
SYN-01527,development,13,-0.0297,41,0,1.0416,2,301.04,0,0,0.134391
SYN-01528,development,8,-0.2629,38,0,0.9426,0,2786.61,1,91,0.162948
SYN-01529,development,36,-0.5727,36,0,0.9183,0,829.49,0,0,0.215924
SYN-01530,development,78,-0.3851,15,1,0.9093,1,1097.12,0,0,0.224119
SYN-01531,development,37,-0.3998,32,0,0.833,0,362.77,1,92,0.180703
SYN-01532,development,26,0.0354,36,1,0.9737,0,3551.45,1,94,0.183822
SYN-01533,development,5,-0.0598,55,0,1.1815,0,867.27,1,95,0.132347
SYN-01534,development,57,0.3321,38,1,0.9058,0,4481.37,0,0,0.121361
SYN-01535,development,49,-0.5299,44,0,0.715,0,707.07,1,78,0.250963
SYN-01536,development,40,-0.4291,4,0,1.0711,1,630.77,0,0,0.114304
SYN-01537,development,49,0.0015,22,0,0.8879,1,1064.67,1,110,0.092779
SYN-01538,development,12,-0.2955,28,0,0.9576,0,3653.8,1,43,0.144474
SYN-01539,development,44,-0.1138,21,0,0.8771,0,1996.46,0,0,0.101185
SYN-01540,development,49,-0.0996,1,0,0.8987,3,2184.36,0,0,0.090313
SYN-01541,development,30,-0.1867,19,0,0.8785,1,583.48,0,0,0.12478
SYN-01542,development,69,-0.2931,3,0,0.5799,0,3347.91,0,0,0.116834
SYN-01543,development,3,0.2262,32,1,0.9623,0,843.05,0,0,0.158452
SYN-01544,development,48,-0.6018,41,0,0.9728,2,3108.85,0,0,0.237869
SYN-01545,development,68,-0.0729,17,0,0.8009,1,1593.08,0,0,0.095156
SYN-01546,development,45,0.1531,25,0,0.9007,3,264.13,0,0,0.092204
SYN-01547,development,83,-0.5067,1,0,1.25,0,1987.75,0,0,0.079777
SYN-01548,development,15,0.1719,5,1,1.1849,1,1829.95,0,0,0.100547
SYN-01549,development,58,0.1653,53,1,0.7592,0,1443.69,0,0,0.207956
SYN-01550,development,33,0.1926,42,1,0.8958,0,839.37,1,134,0.175427
SYN-01551,development,8,0.1753,42,0,0.7156,4,1289.34,1,116,0.159276
SYN-01552,development,81,0.2834,33,0,0.8565,2,367.28,0,0,0.071864
SYN-01553,development,4,0.3233,35,0,0.7574,4,2725.72,0,0,0.116786
SYN-01554,development,83,0.3363,14,0,1.1367,0,1393.39,0,0,0.033524
SYN-01555,development,57,-0.1098,31,1,0.9696,3,825.31,0,0,0.228108
SYN-01556,development,9,0.1518,74,1,0.9785,2,1024.1,1,97,0.299202
SYN-01557,development,71,0.377,54,0,0.8585,1,1552.25,0,0,0.079964
SYN-01558,development,46,0.1085,26,0,0.7728,0,6375.14,0,0,0.082751
SYN-01559,development,64,-0.341,28,0,0.9528,0,1698.19,0,0,0.128484
SYN-01560,development,76,-0.1041,31,0,0.9714,0,1724.93,0,0,0.092113
SYN-01561,development,76,-0.3319,36,0,0.8555,1,1994.9,0,0,0.154594
SYN-01562,development,2,0.5025,21,0,0.7299,3,478.45,0,0,0.076443
SYN-01563,development,50,-0.1315,34,1,0.8812,0,2968.9,0,0,0.216503
SYN-01564,development,36,0.0387,21,0,0.8781,0,2409.79,0,0,0.085004
SYN-01565,development,42,0.1929,34,0,0.9335,1,1626.6,0,0,0.082649
SYN-01566,development,73,0.1136,38,0,1.0052,3,417.65,0,0,0.093228
SYN-01567,development,48,-0.3026,9,0,0.9387,0,6121.29,0,0,0.09778
SYN-01568,development,63,-0.1723,39,0,0.8008,0,976.28,0,0,0.137499
SYN-01569,development,82,0.1973,32,0,1.0473,0,1337.21,0,0,0.056925
SYN-01570,development,3,-0.1169,29,0,0.8715,0,2759.6,0,0,0.131863
SYN-01571,development,54,0.0597,10,0,0.8313,1,4330.31,0,0,0.072289
SYN-01572,development,11,0.1015,28,0,0.7445,1,9376.95,0,0,0.104508
SYN-01573,development,47,-0.1248,32,0,0.9712,6,6799.84,0,0,0.15075
SYN-01574,development,4,0.6661,65,0,0.8888,2,3298.0,0,0,0.084704
SYN-01575,development,51,0.1421,6,0,1.0432,2,2224.44,0,0,0.05641
SYN-01576,development,27,-0.114,53,0,1.0633,0,752.83,0,0,0.140403
SYN-01577,development,29,-0.321,11,0,0.898,0,1798.73,0,0,0.121638
SYN-01578,development,32,0.3384,52,0,0.8107,0,1179.75,0,0,0.09425
SYN-01579,development,46,-0.1797,29,0,1.0315,1,2831.74,0,0,0.111996
SYN-01580,development,66,0.207,24,0,0.8886,0,284.98,0,0,0.063428
SYN-01581,development,3,-0.6219,1,0,1.0603,1,1097.41,1,103,0.162507
SYN-01582,development,30,0.0267,10,1,1.0049,1,1957.38,0,0,0.141731
SYN-01583,development,82,0.4965,1,0,0.805,0,895.8,0,0,0.031007
SYN-01584,development,64,0.2147,3,0,0.9929,0,875.42,0,0,0.042791
SYN-01585,development,12,0.0676,43,0,0.9638,0,8289.37,0,0,0.103019
SYN-01586,development,34,0.1116,11,0,1.1329,2,3382.51,0,0,0.061256
SYN-01587,development,31,0.1783,3,0,1.0797,1,1070.21,0,0,0.05129
SYN-01588,development,56,-0.5077,23,0,1.0312,3,1200.83,0,0,0.175223
SYN-01589,development,30,0.0247,13,0,0.921,0,1177.19,0,0,0.078134
SYN-01590,development,71,0.0956,35,0,0.9285,6,1082.98,0,0,0.120482
SYN-01591,development,53,-0.1545,16,0,0.8449,0,3427.96,0,0,0.097357
SYN-01592,development,21,0.3124,46,0,0.9314,4,885.04,0,0,0.111989
SYN-01593,development,3,0.2408,46,0,0.973,0,993.26,0,0,0.096803
SYN-01594,development,41,-0.136,23,0,0.8185,0,964.46,0,0,0.115418
SYN-01595,development,2,-0.271,35,0,0.9372,0,927.28,1,86,0.166862
SYN-01596,development,77,0.2522,35,1,0.6649,2,2895.18,0,0,0.170263
SYN-01597,development,63,0.0715,35,0,0.5026,0,2866.36,0,0,0.121178
SYN-01598,development,12,0.0093,1,1,0.8166,1,1328.25,0,0,0.164009
SYN-01599,development,62,0.4376,49,0,0.5621,3,385.53,0,0,0.109104
SYN-01600,development,26,0.2689,52,0,0.9994,1,2266.96,0,0,0.094463
SYN-01601,development,33,-0.1644,17,1,0.5515,0,957.06,0,0,0.258979
SYN-01602,development,60,-0.1202,25,0,0.7662,6,2196.16,1,85,0.164515
SYN-01603,development,32,0.1939,26,0,1.0999,2,9062.29,0,0,0.064452
SYN-01604,development,22,-0.5436,14,0,1.0401,3,1593.24,0,0,0.184363
SYN-01605,development,43,-0.4157,29,1,0.7993,0,8266.29,0,0,0.286756
SYN-01606,development,40,-0.0095,10,1,0.8617,1,1131.48,0,0,0.162418
SYN-01607,development,73,-0.2509,36,1,0.9525,1,1685.08,0,0,0.238085
SYN-01608,development,14,0.0815,42,1,0.8291,0,1383.53,0,0,0.223988
SYN-01609,development,71,-0.0766,14,0,0.9323,4,1072.45,0,0,0.100082
SYN-01610,development,54,0.3923,1,0,0.7043,9,682.82,0,0,0.085152
SYN-01611,development,79,-0.2651,5,0,0.8153,9,917.64,0,0,0.16954
SYN-01612,development,22,0.0596,54,0,0.8169,2,327.31,0,0,0.164515
SYN-01613,development,78,-0.3121,9,0,1.0492,1,2656.73,0,0,0.089014
SYN-01614,development,18,-0.487,9,0,0.9028,0,1939.43,0,0,0.151644
SYN-01615,development,15,0.4848,40,0,0.9859,8,1524.67,0,0,0.105489
SYN-01616,development,82,-0.3674,57,0,0.9305,0,1284.9,0,0,0.180553
SYN-01617,development,81,0.5483,6,0,0.813,0,814.39,0,0,0.030842
SYN-01618,development,38,-0.2707,46,1,0.9394,0,1683.5,0,0,0.289935
SYN-01619,development,26,0.7054,22,0,0.7461,3,1979.92,0,0,0.051239
SYN-01620,development,81,0.005,39,0,0.8365,0,1965.72,1,103,0.097551
SYN-01621,development,65,0.0058,19,0,1.1582,1,3820.44,0,0,0.062447
SYN-01622,development,24,-0.0256,23,0,0.7538,0,1189.27,0,0,0.113108
SYN-01623,development,33,0.2967,1,0,0.806,1,4694.04,0,0,0.051625
SYN-01624,development,76,0.4459,12,0,0.7295,1,1872.31,0,0,0.045347
SYN-01625,development,35,-0.9136,18,0,0.7188,1,2801.07,0,0,0.30892
SYN-01626,development,34,-0.0906,1,0,0.8454,0,1500.13,0,0,0.081548
SYN-01627,development,20,-0.32,52,0,1.0409,2,2143.15,1,67,0.207302
SYN-01628,development,57,-0.6071,29,0,0.6218,2,1380.93,1,56,0.269235
SYN-01629,development,75,-0.1794,36,0,0.9707,1,1594.66,0,0,0.116753
SYN-01630,development,74,-0.3728,36,0,0.7629,1,3605.31,1,13,0.173219
SYN-01631,development,48,0.0112,36,0,0.8064,0,826.8,1,116,0.110968
SYN-01632,development,55,0.0609,34,0,0.9803,0,394.48,0,0,0.084812
SYN-01633,development,24,-0.2658,51,0,0.8323,6,1889.24,0,0,0.281373
SYN-01634,development,8,-0.2242,15,0,0.8404,5,1824.9,0,0,0.178499
SYN-01635,development,70,-0.0528,36,0,1.0371,0,2113.28,0,0,0.088348
SYN-01636,development,29,-0.18,44,0,0.9552,2,806.56,0,0,0.168524
SYN-01637,development,78,0.1971,1,0,0.7097,0,1989.46,0,0,0.051578
SYN-01638,development,58,0.4509,23,0,0.9059,1,2388.51,0,0,0.047608
SYN-01639,development,79,0.3853,22,0,0.7128,0,1208.63,0,0,0.05321
SYN-01640,development,24,-0.2276,1,0,0.6638,2,349.73,0,0,0.1384
SYN-01641,development,60,0.0946,54,0,0.9723,1,1663.11,0,0,0.109387
SYN-01642,development,21,-0.1319,4,0,0.6728,0,1525.95,0,0,0.110095
SYN-01643,development,18,-0.2338,3,0,0.961,2,1543.85,0,0,0.11162
SYN-01644,development,81,-0.6839,29,0,0.8737,1,2475.35,0,0,0.20809
SYN-01645,development,50,0.0709,28,0,1.0902,0,8196.38,0,0,0.064168
SYN-01646,development,11,0.0809,46,0,0.9582,1,413.64,0,0,0.125867
SYN-01647,development,10,-0.2102,16,1,0.9856,0,1347.48,1,88,0.209378
SYN-01648,development,31,-0.3485,25,0,0.933,1,1435.79,0,0,0.15478
SYN-01649,development,28,0.0326,37,0,1.0262,0,1207.67,0,0,0.097139
SYN-01650,development,14,0.0525,4,1,0.7724,1,1725.96,0,0,0.165251
SYN-01651,development,61,0.0242,15,0,0.7485,4,1866.68,0,0,0.107799
SYN-01652,development,83,-0.7112,52,0,0.9773,3,1941.5,0,0,0.285611
SYN-01653,development,27,-0.0489,57,0,0.8231,2,4770.53,0,0,0.179685
SYN-01654,development,22,-0.0856,34,0,1.126,3,560.91,1,99,0.126361
SYN-01655,development,59,0.1796,21,0,0.9797,0,10167.2,0,0,0.052196
SYN-01656,development,62,-0.3468,2,0,0.7697,1,2031.35,0,0,0.117231
SYN-01657,development,63,-0.3457,20,0,0.7324,6,1768.55,1,62,0.20688
SYN-01658,development,66,0.1055,35,0,0.8495,3,1399.17,0,0,0.1057
SYN-01659,development,20,-0.4245,1,0,1.1196,0,5432.55,0,0,0.09961
SYN-01660,development,34,-0.3171,7,0,0.7213,1,2883.05,0,0,0.138447
SYN-01661,development,67,-0.1265,9,0,1.029,0,1836.37,0,0,0.06981
SYN-01662,development,69,0.2038,1,0,0.9181,0,5243.03,0,0,0.041731
SYN-01663,development,54,-0.318,48,0,0.6299,3,337.04,0,0,0.259697
SYN-01664,development,78,-0.0211,18,0,0.9247,0,1859.78,0,0,0.071716
SYN-01665,development,55,-0.2229,7,1,0.9682,0,781.94,0,0,0.165492
SYN-01666,development,72,0.5243,64,0,1.059,3,1197.7,0,0,0.071958
SYN-01667,development,8,0.1407,37,0,1.0816,0,1657.47,0,0,0.086517
SYN-01668,development,38,-0.1721,14,0,1.0261,2,1428.53,0,0,0.103526
SYN-01669,development,72,-0.3085,1,0,0.8189,1,4093.67,0,0,0.098594
SYN-01670,development,50,0.0198,1,0,0.8104,1,1377.73,1,119,0.073001
SYN-01671,development,33,0.1572,1,0,0.8839,9,617.8,0,0,0.107714
SYN-01672,development,29,-0.0816,18,0,0.8924,1,5087.24,0,0,0.100633
SYN-01673,development,30,-0.1976,59,0,0.8048,0,771.54,1,88,0.203677
SYN-01674,development,31,-0.1295,14,0,1.0935,2,960.73,0,0,0.095495
SYN-01675,development,32,-0.1812,14,0,0.843,0,1305.53,0,0,0.110182
SYN-01676,development,61,-0.5339,25,0,0.9599,1,362.39,0,0,0.171504
SYN-01677,development,20,0.2229,9,0,1.1184,2,1674.06,0,0,0.056422
SYN-01678,development,37,0.4619,43,0,1.1242,2,937.88,0,0,0.060271
SYN-01679,development,81,0.1524,5,0,0.8722,3,564.28,0,0,0.062218
SYN-01680,development,61,-0.5486,24,0,0.642,0,2237.79,0,0,0.204452
SYN-01681,development,77,-0.0383,23,0,0.9284,0,500.51,0,0,0.079966
SYN-01682,development,81,0.0641,59,0,0.8579,1,1214.94,0,0,0.123838
SYN-01683,development,33,-0.1824,25,1,0.8346,1,2482.6,0,0,0.243179
SYN-01684,development,81,0.097,1,1,0.7112,2,1466.9,0,0,0.131218
SYN-01685,development,49,-0.0016,43,0,0.9959,1,2641.04,0,0,0.108769
SYN-01686,development,44,-0.0453,36,0,0.8987,0,764.25,1,112,0.111949
SYN-01687,development,57,0.0133,14,1,0.8983,0,1281.52,0,0,0.140934
SYN-01688,development,20,-0.1406,15,0,0.7929,0,6370.22,0,0,0.108697
SYN-01689,development,62,-0.3434,18,0,0.798,0,461.28,0,0,0.132964
SYN-01690,development,81,-0.2746,20,0,0.9479,1,1122.91,0,0,0.107834
SYN-01691,development,36,-0.1075,1,1,0.8003,4,903.98,1,95,0.211403
SYN-01692,development,71,-0.5075,23,0,0.7448,0,180.0,1,49,0.17522
SYN-01693,development,42,-0.5484,14,0,0.7824,0,1560.22,1,79,0.175784
SYN-01694,development,27,0.2969,31,0,1.0742,0,2700.73,0,0,0.059298
SYN-01695,development,2,-0.2354,17,0,0.9556,0,1761.37,1,74,0.124668
SYN-01696,development,38,-0.3945,28,0,1.0684,1,2747.05,0,0,0.145278
SYN-01697,development,42,-0.2512,1,0,0.9637,1,1747.18,0,0,0.093767
SYN-01698,development,12,-0.2766,29,1,0.7564,0,1574.26,1,79,0.303234
SYN-01699,development,65,-0.1476,35,1,1.0887,0,1646.48,0,0,0.182219
SYN-01700,development,55,-0.4268,29,0,1.2337,1,967.51,0,0,0.12735
SYN-01701,development,13,-0.2126,64,1,1.103,1,1037.22,1,65,0.335482
SYN-01702,development,41,0.0476,38,0,0.8299,1,925.74,0,0,0.11695
SYN-01703,development,64,-0.1513,1,1,1.0171,2,1163.52,1,114,0.148049
SYN-01704,development,45,-0.4453,78,1,0.8241,1,2221.28,1,32,0.492057
SYN-01705,development,12,0.0556,2,0,1.0648,2,2094.26,0,0,0.069662
SYN-01706,development,40,0.2218,14,1,1.1068,0,300.69,0,0,0.097588
SYN-01707,development,51,-0.5108,40,0,0.9084,0,1403.22,0,0,0.199652
SYN-01708,development,8,0.167,15,0,0.9797,1,258.71,0,0,0.074873
SYN-01709,development,27,-0.194,55,0,1.0182,0,3590.29,0,0,0.159189
SYN-01710,development,42,-0.0449,49,0,1.0084,0,823.06,0,0,0.120827
SYN-01711,development,40,0.0587,1,1,0.8732,1,1605.71,0,0,0.131574
SYN-01712,development,47,0.0352,57,0,1.0043,0,3699.05,0,0,0.114385
SYN-01713,development,20,-0.3613,22,0,0.8831,5,823.51,1,83,0.212723
SYN-01714,development,10,-0.2708,15,0,1.0734,2,1847.79,0,0,0.127075
SYN-01715,development,78,-0.2822,35,0,0.9166,2,898.6,0,0,0.146487
SYN-01716,development,47,-0.0143,1,1,0.8696,1,650.55,0,0,0.142431
SYN-01717,development,56,0.1504,59,0,0.91,4,1316.66,0,0,0.142776
SYN-01718,development,52,-0.3655,37,0,0.8276,1,4739.68,0,0,0.1765
SYN-01719,development,8,0.0936,33,0,0.9613,3,438.04,0,0,0.121266
SYN-01720,development,33,0.026,36,1,0.9397,1,6443.53,0,0,0.19134
SYN-01721,development,31,0.2234,21,0,1.1187,9,476.68,0,0,0.104986
SYN-01722,development,63,0.0211,80,0,0.7853,1,997.74,0,0,0.192167
SYN-01723,development,47,-0.0357,11,0,0.9211,0,1126.75,0,0,0.076894
SYN-01724,development,22,0.1993,1,0,0.9839,1,1656.41,0,0,0.054663
SYN-01725,development,56,0.1089,1,0,1.0798,5,3314.39,0,0,0.06378
SYN-01726,development,32,-0.3406,21,1,0.7714,0,392.49,0,0,0.280498
SYN-01727,development,61,0.0573,22,0,0.7505,1,8013.49,0,0,0.084523
SYN-01728,development,55,-0.4524,31,1,0.9199,0,3384.26,0,0,0.282826
SYN-01729,development,84,-0.4301,18,0,1.0591,4,448.44,0,0,0.14181
SYN-01730,development,30,-0.2154,1,0,0.7924,2,2321.85,0,0,0.11615
SYN-01731,development,57,0.1801,1,0,1.1671,6,2077.37,0,0,0.058096
SYN-01732,development,57,-0.3609,1,0,0.8632,2,1829.83,0,0,0.118888
SYN-01733,development,55,-0.3817,7,1,1.0397,2,720.24,0,0,0.213435
SYN-01734,development,34,-0.4153,1,0,0.8159,0,2773.57,0,0,0.125649
SYN-01735,development,81,-0.2687,40,0,0.7486,2,611.06,0,0,0.174529
SYN-01736,development,4,-0.2301,23,1,0.8915,1,703.61,0,0,0.270242
SYN-01737,development,27,0.2522,15,1,1.0928,0,714.48,0,0,0.100882
SYN-01738,development,52,-0.0271,29,0,1.0128,0,2467.34,0,0,0.085359
SYN-01739,development,57,-0.3711,1,0,0.7937,1,2238.88,0,0,0.118982
SYN-01740,development,34,0.3974,18,1,1.0128,1,1036.72,0,0,0.096544
SYN-01741,development,30,-0.2353,49,0,1.1468,0,2601.57,0,0,0.139842
SYN-01742,development,25,-0.3221,67,0,1.1068,0,1686.61,0,0,0.204871
SYN-01743,development,81,-0.4064,13,0,0.9319,3,305.89,0,0,0.136819
SYN-01744,development,69,-0.1878,26,0,0.842,2,5379.5,0,0,0.121275
SYN-01745,development,36,-0.3297,53,1,0.7597,3,1130.98,1,48,0.428965
SYN-01746,development,10,-0.0937,17,0,0.8184,1,1682.74,0,0,0.121541
SYN-01747,development,3,0.0033,1,1,1.0503,0,1009.98,0,0,0.132233
SYN-01748,development,45,-0.3091,32,0,1.1761,0,2374.04,0,0,0.114337
SYN-01749,development,11,-0.2643,29,0,0.9927,1,1885.07,0,0,0.149664
SYN-01750,development,21,0.4265,43,0,0.9294,2,636.94,0,0,0.081171
SYN-01751,development,67,-0.2305,43,0,0.6607,2,4506.08,0,0,0.18643
SYN-01752,development,48,0.0488,6,0,1.1767,0,1020.66,0,0,0.050462
SYN-01753,development,77,0.0689,49,0,1.0571,2,3259.14,0,0,0.096284
SYN-01754,development,77,0.0199,21,0,0.6647,0,3207.17,0,0,0.088192
SYN-01755,development,77,-0.2429,42,0,0.9653,5,785.77,0,0,0.177773
